Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_shipping-form_checkout""), 0)",,,,2023-09-08 13:00:03,2023-09-08 13:00:03,0.266s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/input_shipping-form_checkout""), 0)",,,,2023-09-08 13:00:03,2023-09-08 13:00:04,0.333s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-tnt-form_checkout""), 0)",,,,2023-09-08 13:00:04,2023-09-08 13:00:05,1.053s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-dhl-form_checkout""), 0)",,,,2023-09-08 13:00:05,2023-09-08 13:00:05,0.230s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-fedex-form_checkout""), 0)",,,,2023-09-08 13:00:05,2023-09-08 13:00:05,0.258s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-ups-form_checkout""), 0)",,,,2023-09-08 13:00:05,2023-09-08 13:00:06,0.517s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-cod-form_checkout""), 0)",,,,2023-09-08 13:00:06,2023-09-08 13:00:06,0.298s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-paypal-form_checkout""), 0)",,,,2023-09-08 13:00:06,2023-09-08 13:00:06,0.277s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/input_list-shipping-dhl-form_checkout""), 0)",,,,2023-09-08 13:00:06,2023-09-08 13:00:07,1.055s,PASSED
"scrollToText(""Comment"", STOP_ON_FAILURE)",,,,2023-09-08 13:00:07,2023-09-08 13:00:13,5.374s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/input_comment-form_checkout""), 0)",,,,2023-09-08 13:00:13,2023-09-08 13:00:13,0.321s,PASSED
"setText(findTestObject(""Cart/Checkout/Checkout Form/input_comment-form_checkout""), ""letakkan barang di pos satpam"", 0)",,,,2023-09-08 13:00:13,2023-09-08 13:00:14,1.369s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_process-checkout_checkout""), 0)",,,,2023-09-08 13:00:14,2023-09-08 13:00:15,0.684s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/card_sure-checkout_checkout""), 0)",,,,2023-09-08 13:00:15,2023-09-08 13:00:16,1.158s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_title-process-checkout_checkout""), 0)",,,,2023-09-08 13:00:16,2023-09-08 13:00:16,0.236s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_sure-checkout_checkout""), 0)",,,,2023-09-08 13:00:16,2023-09-08 13:00:17,0.247s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 13:00:17,2023-09-08 13:00:17,0.235s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/btn_no-checkout_checkout""), 0)",,,,2023-09-08 13:00:17,2023-09-08 13:00:17,0.415s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_yes-checkout_checkout""), 0)",,,,2023-09-08 13:00:17,2023-09-08 13:00:18,0.319s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/card_success-checkout_checkout""), 0)",,,,2023-09-08 13:00:18,2023-09-08 13:00:18,0.741s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/txt_congratulation-checkout_checkout""), 0)",,,,2023-09-08 13:00:18,2023-09-08 13:00:19,0.222s,PASSED
"verifyElementVisible(findTestObject(""Cart/Checkout/Checkout Form/tx_thanks-order-checkout_checkout""), 0)",,,,2023-09-08 13:00:19,2023-09-08 13:00:19,0.245s,PASSED
"tap(findTestObject(""Cart/Checkout/Checkout Form/btn_ok-success-checkout_checkout""), 0)",,,,2023-09-08 13:00:19,2023-09-08 13:00:23,4.245s,PASSED
"callTestCase(findTestCase(""Reusable-Test/TC0_Terminate-App""), [:], STOP_ON_FAILURE)",,,,2023-09-08 13:00:23,2023-09-08 13:00:25,1.549s,PASSED
